,RaceId,DriverId,ConstructorId,QualifyingPosition
7711,998,832,4,16
7712,998,838,1,17
7705,998,839,10,10
7714,998,840,3,19
7709,998,842,5,14
7715,998,843,5,20
7704,998,844,15,9
7713,998,845,3,18
7729,999,1,131,14
7726,999,4,1,11
7718,999,8,6,3
7716,999,20,6,1
7721,999,154,210,6
7722,999,807,4,7
7725,999,815,10,10
7730,999,817,9,15
7717,999,822,131,2
7720,999,825,210,5
7728,999,828,15,13
7719,999,830,9,4
7723,999,832,4,8
7735,999,838,1,20
7731,999,839,10,16
7734,999,840,3,19
7732,999,842,5,17
7733,999,843,5,18
7724,999,844,15,9
7727,999,845,3,12
7754,1000,1,131,1
7744,1000,4,1,11
7736,1000,8,6,3
7737,1000,20,6,4
7743,1000,154,210,10
7746,1000,807,4,13
7752,1000,815,10,19
7745,1000,817,9,12
7755,1000,822,131,2
7742,1000,825,210,9
7747,1000,828,15,14
7740,1000,830,9,7
7738,1000,832,4,5
7749,1000,838,1,16
7751,1000,839,10,18
7748,1000,840,3,15
7739,1000,842,5,6
7741,1000,843,5,8
7750,1000,844,15,17
7753,1000,845,3,20
7756,1001,1,131,1
7772,1001,4,1,17
7761,1001,8,6,6
7757,1001,20,6,2
7760,1001,154,210,5
7770,1001,807,4,15
7759,1001,815,10,4
7763,1001,817,9,8
7765,1001,822,131,10
7764,1001,825,210,9
7769,1001,828,15,14
7762,1001,830,9,7
7771,1001,832,4,16
7775,1001,838,1,20
7758,1001,839,10,3
7774,1001,840,3,19
7766,1001,842,5,11
7767,1001,843,5,12
7768,1001,844,15,13
7773,1001,845,3,18
7778,1002,1,131,3
7788,1002,4,1,13
7776,1002,8,6,1
7777,1002,20,6,2
7781,1002,154,210,6
7789,1002,807,4,14
7791,1002,815,10,16
7790,1002,817,9,15
7779,1002,822,131,4
7786,1002,825,210,11
7794,1002,828,15,19
7780,1002,830,9,5
7782,1002,832,4,7
7795,1002,838,1,20
7783,1002,839,10,8
7785,1002,840,3,10
7784,1002,842,5,9
7793,1002,843,5,18
7792,1002,844,15,17
7787,1002,845,3,12
7796,1003,1,131,1
7806,1003,4,1,11
7800,1003,8,6,5
7798,1003,20,6,3
7803,1003,154,210,8
7805,1003,807,4,10
7802,1003,815,10,7
7801,1003,817,9,6
7799,1003,822,131,4
7811,1003,825,210,16
7809,1003,828,15,14
7797,1003,830,9,2
7807,1003,832,4,12
7813,1003,838,1,18
7804,1003,839,10,9
7815,1003,840,3,20
7810,1003,842,5,15
7812,1003,843,5,17
7808,1003,844,15,13
7814,1003,845,3,19
7817,1004,1,131,2
7832,1004,4,1,17
7819,1004,8,6,4
7818,1004,20,6,3
7824,1004,154,210,9
7830,1004,807,4,15
7823,1004,815,10,8
7827,1004,817,9,12
7816,1004,822,131,1
7820,1004,825,210,5
7825,1004,828,15,10
7826,1004,830,9,11
7829,1004,832,4,14
7834,1004,838,1,19
7821,1004,839,10,6
7835,1004,840,3,20
7828,1004,842,5,13
7831,1004,843,5,16
7822,1004,844,15,7
7833,1004,845,3,18
7836,1005,1,131,1
7853,1005,4,1,18
7839,1005,8,6,4
7844,1005,20,6,9
7840,1005,154,210,5
7851,1005,807,4,16
7845,1005,815,10,10
7850,1005,817,9,15
7837,1005,822,131,2
7847,1005,825,210,12
7855,1005,828,15,20
7838,1005,830,9,3
7848,1005,832,4,13
7854,1005,838,1,19
7843,1005,839,10,8
7849,1005,840,3,14
7842,1005,842,5,7
7841,1005,843,5,6
7846,1005,844,15,11
7852,1005,845,3,17
7856,1006,1,131,1
7871,1006,4,1,16
7858,1006,8,6,3
7857,1006,20,6,2
7863,1006,154,210,8
7862,1006,807,4,7
7865,1006,815,10,10
7860,1006,817,9,5
7859,1006,822,131,4
7867,1006,825,210,12
7874,1006,828,15,19
7870,1006,830,9,15
7866,1006,832,4,11
7875,1006,838,1,20
7861,1006,839,10,6
7873,1006,840,3,18
7868,1006,842,5,13
7869,1006,843,5,14
7864,1006,844,15,9
7872,1006,845,3,17
7878,1007,1,131,3
7895,1007,4,1,12
7881,1007,8,6,6
7879,1007,20,6,4
7890,1007,154,210,16
7882,1007,807,4,7
7887,1007,815,10,13
7876,1007,817,9,1
7880,1007,822,131,5
7892,1007,825,210,18
7885,1007,828,15,10
7877,1007,830,9,2
7883,1007,832,4,8
7891,1007,838,1,17
7886,1007,839,10,11
7893,1007,840,3,19
7889,1007,842,5,15
7888,1007,843,5,14
7884,1007,844,15,9
7894,1007,845,3,20
7896,1008,1,131,1
7913,1008,4,1,18
7899,1008,8,6,4
7897,1008,20,6,2
7904,1008,154,210,9
7909,1008,807,4,14
7907,1008,815,10,12
7901,1008,817,9,6
7898,1008,822,131,3
7906,1008,825,210,11
7902,1008,828,15,7
7900,1008,830,9,5
7911,1008,832,4,16
7915,1008,838,1,20
7908,1008,839,10,13
7914,1008,840,3,19
7905,1008,842,5,10
7912,1008,843,5,17
7903,1008,844,15,8
7910,1008,845,3,15
7916,1009,1,131,1
7930,1009,4,1,15
7919,1009,8,6,4
7918,1009,20,6,3
7922,1009,154,210,7
7925,1009,807,4,10
7929,1009,815,10,14
7920,1009,817,9,5
7917,1009,822,131,2
7928,1009,825,210,13
7927,1009,828,15,12
7921,1009,830,9,6
7926,1009,832,4,11
7933,1009,838,1,18
7924,1009,839,10,9
7935,1009,840,3,20
7932,1009,842,5,17
7931,1009,843,5,16
7923,1009,844,15,8
7934,1009,845,3,19
7936,1010,1,131,1
7944,1010,8,51,9
7955,1010,9,3,20
7938,1010,20,6,3
7941,1010,154,210,6
7946,1010,807,4,11
7945,1010,815,211,10
7947,1010,817,4,12
7937,1010,822,131,2
7942,1010,825,210,7
7950,1010,826,5,15
7939,1010,830,9,4
7953,1010,832,1,18
7951,1010,840,211,16
7949,1010,841,51,14
7952,1010,842,9,17
7940,1010,844,6,5
7943,1010,846,1,8
7954,1010,847,3,19
7948,1010,848,5,13
7958,1011,1,131,3
7964,1011,8,51,9
7975,1011,9,3,20
7957,1011,20,6,2
7963,1011,154,210,8
7972,1011,807,4,17
7969,1011,815,211,14
7966,1011,817,4,11
7959,1011,822,131,4
7961,1011,825,210,6
7970,1011,826,5,15
7960,1011,830,9,5
7962,1011,832,1,7
7973,1011,840,211,18
7971,1011,841,51,16
7968,1011,842,9,13
7956,1011,844,6,1
7965,1011,846,1,10
7974,1011,847,3,19
7967,1011,848,5,12
7977,1012,1,131,2
7988,1012,8,51,13
7993,1012,9,3,18
7978,1012,20,6,3
7985,1012,154,210,10
7983,1012,807,4,8
7987,1012,815,211,12
7982,1012,817,4,7
7976,1012,822,131,1
7984,1012,825,210,9
7986,1012,826,5,11
7980,1012,830,9,5
7989,1012,832,1,14
7991,1012,840,211,16
7981,1012,842,9,6
7979,1012,844,6,4
7990,1012,846,1,15
7992,1012,847,3,17
7995,1013,1,131,2
8012,1013,8,51,19
8011,1013,9,3,18
7996,1013,20,6,3
8008,1013,154,210,15
8009,1013,807,4,16
7998,1013,815,211,5
8004,1013,817,4,11
7994,1013,822,131,1
8006,1013,825,210,13
7999,1013,826,5,6
7997,1013,830,9,4
8003,1013,832,1,10
8007,1013,840,211,14
8001,1013,841,51,8
8013,1013,842,9,20
8002,1013,844,6,9
8000,1013,846,1,7
8010,1013,847,3,17
8005,1013,848,5,12
8015,1014,1,131,2
8027,1014,8,51,14
8033,1014,9,3,20
8016,1014,20,6,3
8020,1014,154,210,7
8029,1014,807,4,16
8028,1014,815,211,15
8023,1014,817,4,10
8014,1014,822,131,1
8021,1014,825,210,8
8022,1014,826,5,9
8017,1014,830,9,4
8026,1014,832,1,13
8030,1014,840,211,17
8031,1014,841,51,18
8019,1014,842,9,6
8018,1014,844,6,5
8024,1014,846,1,11
8032,1014,847,3,19
8025,1014,848,5,12
8034,1015,1,131,1
8047,1015,8,51,14
8053,1015,9,3,20
8037,1015,20,6,4
8046,1015,154,210,13
8044,1015,807,4,11
8050,1015,815,211,17
8040,1015,817,4,7
8035,1015,822,131,2
8039,1015,825,210,6
8041,1015,826,5,8
8036,1015,830,9,3
8042,1015,832,1,9
8051,1015,840,211,18
8048,1015,841,51,15
8038,1015,842,9,5
8049,1015,844,6,16
8045,1015,846,1,12
8052,1015,847,3,19
8043,1015,848,5,10
8055,1016,1,131,2
8070,1016,8,51,17
8073,1016,9,3,20
8054,1016,20,6,1
8068,1016,154,210,15
8060,1016,807,4,7
8069,1016,815,211,16
8057,1016,817,4,4
8059,1016,822,131,6
8063,1016,825,210,10
8065,1016,826,5,12
8064,1016,830,9,11
8062,1016,832,1,9
8071,1016,840,211,18
8066,1016,841,51,13
8058,1016,842,9,5
8056,1016,844,6,3
8061,1016,846,1,8
8072,1016,847,3,19
8067,1016,848,5,14
8074,1017,1,131,1
8085,1017,8,51,12
8093,1017,9,3,20
8080,1017,20,6,7
8090,1017,154,210,17
8086,1017,807,4,13
8087,1017,815,211,14
8081,1017,817,4,8
8075,1017,822,131,2
8088,1017,825,210,15
8089,1017,826,5,16
8077,1017,830,9,4
8079,1017,832,1,6
8091,1017,840,211,18
8083,1017,841,51,10
8082,1017,842,9,9
8076,1017,844,6,3
8078,1017,846,1,5
8092,1017,847,3,19
8084,1017,848,5,11
8095,1018,1,131,2
8100,1018,8,51,7
8113,1018,9,3,20
8103,1018,20,6,10
8104,1018,154,210,11
8105,1018,807,4,12
8109,1018,815,211,16
8107,1018,817,4,14
8097,1018,822,131,4
8098,1018,825,210,5
8111,1018,826,5,18
8096,1018,830,9,3
8108,1018,832,1,15
8110,1018,840,211,17
8101,1018,841,51,8
8102,1018,842,9,9
8094,1018,844,6,1
8099,1018,846,1,6
8112,1018,847,3,19
8106,1018,848,5,13
8115,1019,1,131,2
8125,1019,8,51,12
8133,1019,9,3,20
8119,1019,20,6,6
8127,1019,154,210,14
8123,1019,807,4,10
8128,1019,815,211,15
8120,1019,817,4,7
8114,1019,822,131,1
8129,1019,825,210,16
8130,1019,826,5,17
8117,1019,830,9,4
8126,1019,832,1,13
8131,1019,840,211,18
8124,1019,841,51,11
8118,1019,842,9,5
8116,1019,844,6,3
8121,1019,846,1,8
8132,1019,847,3,19
8122,1019,848,5,9
8134,1020,1,131,1
8138,1020,8,51,5
8152,1020,9,3,19
8153,1020,20,6,20
8139,1020,154,210,6
8142,1020,807,4,9
8141,1020,815,211,8
8146,1020,817,4,13
8136,1020,822,131,3
8145,1020,825,210,12
8147,1020,826,5,14
8135,1020,830,9,2
8140,1020,832,1,7
8148,1020,840,211,15
8144,1020,841,51,11
8137,1020,842,9,4
8143,1020,844,6,10
8149,1020,846,1,16
8151,1020,847,3,18
8150,1020,848,5,17
8156,1021,1,131,3
8163,1021,8,51,10
8173,1021,9,3,20
8158,1021,20,6,5
8162,1021,154,210,9
8164,1021,807,4,11
8170,1021,815,211,17
8171,1021,817,4,18
8155,1021,822,131,2
8168,1021,825,210,15
8166,1021,826,5,13
8154,1021,830,9,1
8161,1021,832,1,8
8172,1021,840,211,19
8167,1021,841,51,14
8159,1021,842,9,6
8157,1021,844,6,4
8160,1021,846,1,7
8169,1021,847,3,16
8165,1021,848,5,12
8176,1022,1,131,3
8181,1022,8,51,8
8193,1022,9,3,20
8175,1022,20,6,2
8184,1022,154,210,11
8180,1022,807,4,7
8182,1022,815,211,9
8179,1022,817,4,6
8177,1022,822,131,4
8183,1022,825,210,10
8191,1022,826,5,18
8178,1022,830,9,5
8190,1022,832,1,17
8186,1022,840,211,13
8188,1022,841,51,15
8189,1022,842,5,16
8174,1022,844,6,1
8185,1022,846,1,12
8192,1022,847,3,19
8187,1022,848,9,14
8195,1023,1,131,2
8203,1023,8,51,10
8212,1023,9,3,19
8197,1023,20,6,4
8209,1023,154,210,16
8199,1023,807,4,6
8210,1023,815,211,17
8198,1023,817,4,5
8196,1023,822,131,3
8205,1023,825,210,12
8206,1023,826,5,13
8213,1023,830,9,20
8200,1023,832,1,7
8202,1023,840,211,9
8204,1023,841,51,11
8208,1023,842,5,15
8194,1023,844,6,1
8207,1023,846,1,14
8211,1023,847,3,18
8201,1023,848,9,8
8215,1024,1,131,2
8226,1024,8,51,13
8232,1024,9,3,19
8216,1024,20,6,3
8230,1024,154,210,17
8221,1024,807,4,8
8223,1024,815,211,10
8233,1024,817,4,20
8218,1024,822,131,5
8227,1024,825,210,14
8228,1024,826,5,15
8217,1024,830,9,4
8220,1024,832,1,7
8229,1024,840,211,16
8224,1024,841,51,11
8225,1024,842,5,12
8214,1024,844,6,1
8222,1024,846,1,9
8231,1024,847,3,18
8219,1024,848,9,6
8235,1025,1,131,2
8249,1025,8,51,16
8251,1025,9,3,18
8236,1025,20,6,3
8242,1025,154,210,9
8240,1025,807,4,7
8245,1025,815,211,12
8243,1025,817,4,10
8238,1025,822,131,5
8247,1025,825,210,14
8253,1025,826,5,20
8237,1025,830,9,4
8239,1025,832,1,6
8248,1025,840,211,15
8246,1025,841,51,13
8244,1025,842,5,11
8234,1025,844,6,1
8241,1025,846,1,8
8250,1025,847,3,17
8252,1025,848,9,19
8257,1026,1,131,4
8266,1026,8,51,13
8273,1026,9,3,20
8254,1026,20,6,1
8263,1026,154,210,10
8268,1026,807,4,15
8270,1026,815,211,17
8269,1026,817,4,16
8256,1026,822,131,3
8272,1026,825,210,19
8267,1026,826,5,14
8258,1026,830,9,5
8260,1026,832,1,7
8265,1026,840,211,12
8264,1026,841,51,11
8262,1026,842,5,9
8255,1026,844,6,2
8261,1026,846,1,8
8271,1026,847,3,18
8259,1026,848,9,6
8277,1027,1,131,4
8287,1027,8,51,14
8293,1027,9,3,20
8276,1027,20,6,3
8291,1027,154,210,18
8285,1027,807,4,12
8284,1027,815,211,11
8286,1027,817,4,13
8279,1027,822,131,6
8290,1027,825,210,17
8282,1027,826,5,9
8274,1027,830,9,1
8280,1027,832,1,7
8289,1027,840,211,16
8288,1027,841,51,15
8283,1027,842,5,10
8275,1027,844,6,2
8281,1027,846,1,8
8292,1027,847,3,19
8278,1027,848,9,5
8298,1028,1,131,5
8310,1028,8,51,17
8313,1028,9,3,20
8295,1028,20,6,2
8308,1028,154,210,15
8304,1028,807,4,11
8312,1028,815,211,19
8302,1028,817,4,9
8294,1028,822,131,1
8305,1028,825,210,12
8306,1028,826,5,13
8296,1028,830,9,3
8300,1028,832,1,7
8307,1028,840,211,14
8309,1028,841,51,16
8303,1028,842,5,10
8297,1028,844,6,4
8301,1028,846,1,8
8311,1028,847,3,18
8299,1028,848,9,6
8316,1029,1,131,3
8322,1029,8,51,9
8332,1029,9,3,19
8315,1029,20,6,2
8321,1029,154,210,8
8327,1029,807,4,14
8328,1029,815,211,15
8325,1029,817,4,12
8318,1029,822,131,5
8323,1029,825,210,10
8329,1029,826,9,16
8314,1029,830,9,1
8333,1029,832,1,20
8330,1029,840,211,17
8326,1029,841,51,13
8320,1029,842,5,7
8317,1029,844,6,4
8324,1029,846,1,11
8331,1029,847,3,18
8319,1029,848,9,6
